label,score
1,3.16550517
1,2.98477674
1,2.98746610
1,2.88190031
1,3.34705138
1,2.20284104
1,3.31726551
1,4.52211189
1,2.82334590
1,2.72159934
1,2.86706161
1,3.83880782
1,3.15422058
1,2.97148132
1,2.93011260
1,3.39308572
1,3.37576795
1,4.36901522
1,2.56532407
1,3.26300120
1,3.08432055
1,3.51371694
1,5.04209328
1,3.41450000
1,3.76252532
1,3.20180726
1,2.14788532
1,3.19357824
1,3.91251850
1,3.19277954
1,3.03287339
1,5.24121523
1,2.57105589
1,2.25952625
1,3.78815556
1,2.72630858
1,2.51473737
1,5.42758083
1,2.53474927
1,2.27892017
1,2.70556545
1,3.67546082
1,3.58471203
1,3.65760899
1,3.01969528
1,4.54635429
1,5.15047979
1,4.25267124
1,3.32620406
1,4.87052155
1,2.04051757
1,3.82644987
1,3.93797469
1,2.53970695
1,3.65397263
1,1.74968672
1,4.66966105
1,3.83048511
1,2.62193990
1,3.25233555
1,3.24358249
1,1.93742776
1,1.73828447
1,3.45947170
1,2.56967759
1,2.57016516
1,4.84803581
1,4.26856184
1,4.63570166
1,2.76766562
1,3.14067650
1,3.23272324
1,3.04663873
1,2.11186862
1,2.79442501
1,2.70148396
1,1.73833108
1,1.90560448
1,3.82713056
1,4.38867331
1,2.18318081
1,3.55046606
1,3.92659330
1,2.91556501
1,4.03370857
1,3.15326786
1,3.62150574
1,2.57556415
1,3.96690702
1,2.56008768
1,3.05919814
1,3.02795744
1,2.81169796
1,2.14251995
1,2.33506870
1,2.75806713
1,2.44451642
1,3.12019777
1,4.28779697
1,3.62689304
1,2.13545299
1,2.81579494
1,3.32405686
1,3.32446337
1,2.08944702
1,2.97351193
1,2.75475025
1,2.86982965
1,3.65243626
1,2.39846134
1,2.96531773
1,2.42796922
1,3.37200642
1,2.25937152
1,3.72143722
1,3.95353270
1,2.21370983
1,2.65149117
1,2.65633607
1,3.28998613
1,3.83068180
1,4.15226936
1,3.06748295
1,3.18512845
1,4.40455437
1,3.56577396
1,1.84713030
1,2.93803358
1,2.73021054
1,3.66504073
1,3.07316375
1,3.31165481
1,2.78414631
1,3.53338742
1,1.37408781
1,5.54419041
1,3.58660030
1,2.67773080
1,1.84119248
1,2.65192962
1,3.91116500
1,2.07002425
1,4.02091789
1,2.98984146
1,2.25885296
1,2.87749696
1,3.19586062
1,3.35868025
1,4.32918978
1,2.06787968
1,1.60232377
1,1.87127352
1,3.12959886
1,2.26588941
1,3.57015729
1,3.47344756
1,4.38742399
1,3.85395980
1,3.24581194
1,2.44122863
1,3.90095305
1,2.48911834
1,2.37403393
1,2.35045671
1,3.53264499
1,3.88113070
1,1.77071714
1,3.71420789
1,4.40310192
1,3.81060076
1,2.99897075
1,3.09119272
1,2.85634828
1,3.29538655
1,3.54419994
1,3.21635413
1,2.79272366
1,2.78966618
1,3.92560911
1,3.90380359
1,3.13857126
1,2.01845527
1,3.07087469
1,3.24565029
1,2.38915801
1,2.53555512
1,2.05948734
1,2.31681633
1,3.39892530
1,2.09636903
1,2.92956591
1,2.13506746
1,4.09126091
1,2.47450995
1,2.81009221
1,2.98653960
1,3.97692370
1,1.65916502
1,3.65308547
1,3.11656475
1,3.18948674
1,2.56411481
1,2.04278731
1,3.09384036
1,1.77680099
1,2.49552727
1,2.55614924
1,2.67670512
1,2.69997191
1,4.32352018
1,2.39963460
1,2.78499174
1,3.38049531
1,3.07899690
1,1.99323678
1,2.39897680
1,2.70887828
1,3.65172482
1,2.76454639
1,2.72483921
1,3.39176607
1,3.91442823
1,4.34544086
1,1.93067086
1,2.83791304
1,3.04750824
1,3.44023323
1,2.95522738
1,2.98808670
1,3.98890519
1,2.07177854
1,2.85613561
1,3.04243207
1,2.76921439
1,2.56411839
1,2.55448818
1,3.05479479
1,3.75801349
1,3.62329960
1,2.24893236
1,3.08735561
1,3.53882551
1,2.80558515
1,3.14350939
1,2.63131881
1,3.64795184
1,2.11185741
1,4.14852142
1,3.29696751
1,3.31068277
1,3.22602415
1,3.32080984
1,2.69183254
1,3.41041684
1,3.17089009
1,4.32726097
1,4.13026094
1,3.28700113
1,3.21631956
1,3.77336621
1,4.22776890
1,3.56342483
1,3.47425342
1,4.15182018
1,4.20493078
1,1.54006910
1,3.30879354
1,2.52670193
1,3.13186598
1,4.19328117
1,3.40250468
1,3.07776356
1,1.69250631
1,3.42379427
1,3.57269669
1,2.92605972
1,4.94847202
1,4.02727413
1,1.63104856
1,2.10709977
1,2.91608262
1,3.77310944
1,4.69982719
1,3.13069463
1,1.69153893
1,3.78047061
1,3.68532133
1,3.35771513
1,4.45326471
1,2.59582114
1,2.49950910
1,2.33030534
1,3.71071458
1,1.86817825
1,2.71370029
1,3.49196434
1,2.39449739
1,3.13802123
1,1.80946684
1,2.61749244
1,3.28661633
1,3.16017437
1,4.22136927
1,4.04802895
1,4.94330788
1,4.23682594
1,2.75901890
1,2.13887405
1,4.16381311
1,3.33877873
1,3.73051882
1,3.08702540
1,2.72709394
1,2.89040494
1,4.04515266
1,3.09162474
1,2.26433420
1,1.97201753
1,4.07811165
1,3.84793758
1,2.15156460
1,1.78897500
1,3.00946498
1,2.22610950
1,3.86958218
1,3.61191058
1,2.70775723
1,2.73085618
1,3.31548142
1,3.16034722
1,2.57818985
1,3.32299519
1,4.96646786
1,3.62802887
1,2.13608670
1,3.57175159
1,2.63592815
1,3.04888844
1,2.70685530
1,3.89191556
1,3.51291442
1,3.92874241
1,4.33663654
1,3.48882413
1,2.26033306
1,2.50893807
1,3.32207608
1,3.11382771
1,2.26545477
1,2.17515850
1,3.35279560
1,2.18042850
1,2.79922152
1,1.87958860
1,2.68690419
1,3.76800156
1,1.56983364
1,2.99338746
1,2.46326494
1,2.51404452
1,3.05082154
1,4.94513607
1,3.02228451
1,1.52316940
1,2.98666310
1,4.08827257
1,2.96058798
1,1.69990051
1,3.65426135
1,3.52117801
1,3.65415096
1,3.61013961
1,3.63245058
1,3.19312072
1,3.67712307
1,3.02018642
1,2.83979869
1,3.05736494
1,3.90499878
1,2.76232791
1,4.46967888
1,3.22906590
1,1.90406632
1,3.19686556
1,3.33177781
1,2.40330625
1,3.08992791
1,2.39167476
1,2.75064540
1,3.08244443
1,3.22201037
1,4.13947105
1,3.45093155
1,3.72525144
1,2.48625278
1,3.58814502
1,4.10960150
1,2.52308178
1,1.80365241
1,3.98434544
1,3.27118802
1,3.76602292
1,2.95364237
1,3.07215905
1,2.70535612
1,2.94927478
1,2.96721458
1,3.64189148
1,3.42472744
1,1.83352280
1,1.66336715
1,3.98321438
1,2.40112019
1,2.88546109
1,1.96961188
1,3.34408307
1,3.81752133
1,2.47267914
1,1.90979934
1,1.38358486
1,3.02524781
1,1.04999602
1,3.06071377
1,3.84041929
1,1.17829764
1,2.63470697
1,3.22144699
1,3.11843038
1,3.42088866
1,3.73700452
1,2.31600285
1,3.04968262
1,3.22194958
1,2.68635893
1,2.63987994
1,3.15342331
1,3.06694913
1,2.76917839
1,3.34041166
1,3.64536381
1,2.10193276
1,3.02783155
1,3.80136538
1,2.54241896
1,2.30239105
1,3.57997894
1,2.14521003
1,3.21781540
1,2.68243313
1,2.17053127
1,2.88294268
1,4.02859879
1,3.51288176
1,2.88322544
1,3.43229032
1,3.85137224
1,3.49428844
1,3.38810062
1,2.08747220
1,2.67313862
1,2.12461996
1,1.49745560
1,1.82955039
1,3.59353757
1,2.31052351
1,4.20456886
1,3.56534457
1,3.84023118
1,3.19178867
1,2.40003657
1,3.45467234
1,4.88215399
1,2.64290261
1,2.03782749
1,3.82799864
1,3.50875640
1,3.00501895
1,3.37222862
1,2.12293243
1,2.42450547
1,1.90290129
1,3.23358250
1,2.83611512
1,3.04431272
1,2.65609813
1,2.19408774
1,2.35499191
1,3.30262232
1,4.06330347
1,2.36655378
1,3.22327614
1,3.66938233
1,4.28726292
1,2.06991196
1,2.59882259
1,3.45199323
1,2.38141370
1,2.73387074
1,2.27612090
1,4.10522509
1,3.15911198
1,2.46679831
1,3.72230864
1,3.18987679
1,2.37473965
1,2.62274623
1,2.33529353
1,3.45742846
1,3.00987029
1,2.44308043
1,2.71657896
1,2.70461369
1,2.73569489
1,2.51891494
1,3.30806732
1,4.04568815
1,2.01139164
1,2.57682085
1,1.90132248
1,3.02733135
1,2.73451614
1,3.02079892
1,2.83490157
1,4.48231173
1,3.99068618
1,2.90855360
1,3.64337420
1,3.37550378
1,3.74305987
1,2.81500340
1,3.43478394
1,1.78586030
1,3.29961896
1,2.71796036
1,1.72412765
1,2.49692059
1,2.82803392
1,3.44364500
1,3.64434052
1,3.13193226
1,3.22018266
1,2.44478178
1,3.10265827
1,2.37240505
1,4.34703922
1,2.61359525
1,3.18800592
1,2.05807805
1,2.98182464
1,2.63096833
1,3.81724977
1,2.97442150
1,2.50499821
1,2.83573627
1,4.46264315
1,3.55902863
1,4.12058735
1,3.31856704
1,2.89037228
1,4.17315340
1,2.66082716
1,1.77999330
1,3.24718547
1,1.19518578
1,2.46925807
1,3.51865530
1,2.27689242
1,1.94787264
1,3.51328540
1,3.79267597
1,2.14444709
1,2.07650065
1,3.25883865
1,2.95032620
1,2.14356637
1,2.89332628
1,1.32965422
1,3.96475005
1,2.87080669
1,3.17794132
1,2.80169678
1,1.43796241
1,4.29110670
1,2.59867263
1,2.66439915
1,1.67706299
1,2.95703983
1,2.95180202
1,3.49260211
1,4.31141901
1,2.84980464
1,3.84087706
1,2.26234102
1,2.29993916
1,1.79710221
1,4.29822016
1,2.71513867
1,3.93084550
1,3.95304370
1,3.12004805
1,2.56618953
1,2.50729847
1,4.68550968
1,3.31263375
1,2.92912245
1,3.35064983
1,2.73642993
1,1.97601378
1,2.64673567
1,2.54092121
1,2.98270392
1,2.53624725
1,2.76679635
1,3.52517247
1,3.12656665
1,2.34945393
1,3.27357984
1,4.27310658
1,2.92632675
1,1.70879281
1,2.41794872
1,2.03651667
1,4.07865477
1,3.24024916
1,2.43907833
1,2.14505100
1,3.38968110
1,2.94649243
1,2.78944159
1,3.20983124
1,3.36182189
1,3.03549957
1,2.47746110
1,2.22230744
1,3.00010467
1,3.34682441
1,3.69662738
1,4.17203236
1,1.54604280
1,3.45968270
1,3.45303297
1,1.98968887
1,1.91214967
1,3.97807407
1,3.36991668
1,2.60346580
1,3.40107250
1,3.16108704
1,3.41778469
1,2.75555134
1,3.90755296
1,3.77979827
1,1.91945517
1,3.65013599
1,4.07673883
1,2.78252745
1,3.57842469
1,4.15211725
1,2.81921005
1,3.69431472
1,1.51958632
1,3.83026886
1,2.49732733
1,4.79121399
1,2.33806872
1,2.24616671
1,3.33992267
1,3.13166928
1,1.96504354
1,3.19805622
1,3.50020480
1,2.97648215
1,2.74089074
1,2.99644303
1,4.08398533
1,3.29848957
1,2.01401806
1,2.01577878
1,2.83329225
1,2.86024952
1,3.31459141
1,3.53506184
1,2.40390778
1,2.61073637
1,3.68434811
1,2.24867129
1,3.42152119
1,2.48392868
1,2.66146374
1,3.34253979
1,2.64539051
1,3.39469862
1,3.44284916
1,3.94404221
1,3.94653058
1,3.18789768
1,3.21955204
1,3.10712695
1,2.19648051
1,2.05851269
1,2.31373596
1,4.43037462
1,2.67529631
1,2.70448780
1,2.69525337
1,4.41665316
1,2.89922333
1,3.06237030
1,3.37947893
1,2.84229589
1,2.89788222
1,4.10848713
1,1.83078980
1,4.60497046
1,2.71434617
1,3.49541187
1,2.94868684
1,3.19516015
1,4.24607372
1,4.09591007
1,3.21945190
1,3.89006257
1,2.94724441
1,3.06034565
1,2.41335869
1,3.99727583
1,3.22562337
1,4.58895779
1,1.84175515
1,2.09176397
1,2.26182222
1,1.70306289
1,3.28941655
1,1.92111039
1,3.87140751
1,2.58673906
1,4.03543425
1,2.74224782
1,3.61205721
1,2.59842706
1,3.41628981
1,4.05321121
1,2.21323919
1,3.25817180
1,2.12106633
1,3.20602417
1,3.78444958
1,1.49671531
1,5.34523439
1,4.28429747
1,1.69885778
1,3.11175466
1,3.44843364
1,4.11921310
1,2.48329663
1,3.78055620
1,3.05464888
1,3.99283004
1,3.57803011
1,3.41918039
1,2.60266113
1,2.39018846
1,2.73717403
1,2.86558056
1,2.27140045
1,3.01249599
1,2.02825928
1,4.11245823
1,3.84319639
1,3.99107027
1,3.51182485
1,1.57613313
1,4.31983852
1,2.70667529
1,3.43819642
1,1.83952081
1,4.27252340
1,2.05806255
1,2.48279595
1,2.00071979
1,3.00616932
1,2.22961712
1,4.27827644
1,2.48331738
1,3.65465760
1,2.16772294
1,2.31222081
1,3.27972150
1,2.92321491
1,3.28194261
1,2.63688493
1,4.31310844
1,3.46117902
1,3.50097370
1,2.85899448
1,4.46238375
1,2.94069195
1,3.36634707
1,3.16104150
1,2.97623062
1,3.51505947
1,3.27986622
1,2.00471163
1,3.44924951
1,3.06915069
1,1.17878139
1,2.95922351
1,2.53847671
1,3.13275766
1,4.11875248
1,2.92827702
1,2.99936318
1,1.90095091
1,2.54278994
1,2.35783696
1,2.37965226
1,3.25873661
1,2.71829724
1,4.72441101
1,3.21608782
1,3.02774096
1,3.44283009
1,3.40016699
1,2.51327014
1,3.21923089
1,2.16765451
1,3.44404984
1,3.62615705
1,2.23842812
1,2.59994364
1,2.57939410
1,2.46731257
1,2.89584661
1,2.74954605
1,2.50143838
1,2.28509188
1,2.87569904
1,3.54058003
1,3.55139971
1,4.67590094
1,2.94690681
1,2.40894413
1,4.02154255
1,2.63316560
1,3.20387816
1,3.10068369
1,3.23701715
1,2.66717649
1,2.99804640
1,2.42966914
1,2.99447608
1,3.26829052
1,2.46866441
1,3.51800776
1,3.54465008
1,3.62619114
1,1.41692686
1,2.51540589
1,3.35208201
1,2.53066230
1,2.66555524
1,2.21563053
1,3.99222088
1,2.39340043
1,3.37174201
1,2.83966112
1,4.06615686
1,4.42103338
1,3.45074415
1,3.33234835
1,3.21635818
1,5.23315716
1,2.87306738
1,3.27665401
1,2.68339801
1,3.38061500
1,3.17067170
1,3.44285655
1,4.28915977
1,2.98854303
1,4.29601479
1,2.47885728
1,3.64279461
1,1.45576501
1,3.16682887
1,4.06433678
1,3.14208770
1,3.15757871
1,4.72791958
1,2.92024136
1,5.37717915
1,3.83358431
1,2.67748141
1,2.85883164
1,2.85231781
1,3.03726101
1,4.34020567
1,3.07768607
1,2.59198070
1,3.72630596
1,3.13907456
1,2.25486827
1,2.94953108
1,4.22794914
1,2.08440876
1,3.72766614
1,3.29256082
1,2.63997173
1,3.61409855
1,2.08294010
1,4.03474379
1,4.64838982
1,2.71912336
1,3.38662720
1,3.90162396
1,2.44692397
1,1.90704775
1,3.90096617
1,2.38492751
1,3.24907684
1,3.50831985
1,3.35103869
1,3.11636448
1,3.90848541
1,2.63922763
1,2.82338715
1,4.66913080
1,3.75003433
1,2.80623531
1,1.72332084
1,3.48732567
1,3.28600979
1,2.98173404
1,3.38906503
1,4.60247135
1,2.93273830
1,4.32229853
1,3.73648071
1,3.52723408
1,5.20614243
1,4.17639828
1,4.13492823
1,4.84742689
1,3.06980395
1,2.10384846
1,2.32968903
1,2.03758669
1,2.56357694
1,2.46266842
1,3.47495222
1,2.37045741
1,2.70134640
1,2.81968260
1,4.14672613
1,3.53301954
1,2.88456821
1,3.11375141
1,2.41365838
1,2.55681157
1,2.93902707
1,3.05396771
1,2.91089511
1,2.99897981
1,3.41733050
1,2.72762585
1,2.56185436
1,3.93269134
1,4.15451241
1,2.22658896
1,2.39609289
1,2.15609956
1,2.66932011
1,2.00916362
1,4.63917208
1,3.00189161
1,3.57503557
1,2.69639659
1,2.66582775
1,4.19806337
1,2.44328213
1,4.58061409
1,4.22365093
1,2.23288560
1,4.63193417
1,2.95033383
1,3.67634296
1,3.21283174
1,3.66777802
1,2.47984004
1,1.69502366
1,2.95968795
1,3.57753849
1,4.65511990
1,4.32142067
1,2.90252066
1,3.87288165
1,2.90936589
1,1.93397439
1,2.89869213
1,2.82793379
1,2.64559722
1,3.67266560
1,2.88162327
1,2.84275222
1,3.28279400
1,2.13644147
1,3.14039588
1,3.26061916
1,3.50349903
1,4.53075695
1,2.71849656
1,2.67029619
1,3.19428849
1,2.17494845
1,3.61697507
1,1.43997049
1,2.51871037
1,2.64751983
1,2.43054700
1,3.78647351
1,3.44735217
1,1.92538810
1,3.67233181
1,3.73150134
1,3.58527970
1,3.35078478
1,3.12567806
1,2.40043068
1,4.00896454
1,2.43132567
1,3.66265106
1,3.38374233
1,3.26451206
1,2.84830952
1,2.65407109
1,4.00097132
1,1.95177734
1,3.40369296
1,1.67150080
1,2.73029757
1,3.01385212
1,2.87479019
1,3.26065564
1,4.10230350
1,2.09591508
1,2.74495220
1,2.44299173
1,4.01671791
1,1.61066055
1,3.03106952
1,2.31924510
1,3.76767898
1,2.58582044
1,3.31688809
1,3.08504462
1,4.00617409
1,2.44309139
1,3.13106203
1,1.87374067
1,3.07117724
1,3.98963332
1,2.53388286
1,2.82020140
1,4.23630810
1,3.20340157
1,2.75594139
1,2.39740634
1,3.36598849
1,3.48390460
1,3.23851323
1,3.56775570
1,2.80187130
1,2.08027816
1,3.28442311
1,3.46112657
1,4.07571936
1,2.53961396
1,3.93282223
1,2.42598224
1,2.72563171
1,3.40606308
1,2.45819855
1,2.13027668
1,3.12126493
1,3.34577942
1,1.92009354
1,3.65521502
1,4.79864502
1,2.62777400
1,3.37540841
1,3.84732151
1,2.30462193
1,3.15308404
1,3.30744433
1,2.89256072
1,1.89774489
1,1.95275712
1,2.18556261
1,2.66149998
1,3.28641987
1,3.43981910
1,3.15428591
1,3.17063785
1,1.48727369
1,2.65642929
1,2.56728268
1,2.66978741
1,2.54674244
1,2.92346668
1,3.05649233
1,1.86253440
1,3.39043641
1,4.20033169
1,2.49966860
1,2.01679230
1,4.05903435
1,2.76191449
1,3.04420376
1,3.41670513
1,3.37586498
1,3.06973863
1,3.12629056
1,2.74058962
1,2.97235060
1,3.15252209
1,3.86346221
1,2.67543888
1,2.31908798
1,2.75143719
1,3.93856525
1,4.00992298
1,1.66999578
1,2.96509075
1,3.51694202
1,3.40899658
1,3.18817806
1,3.27291322
1,3.07266879
1,4.07394600
1,4.07159996
1,2.69774199
1,2.58725142
1,2.17913365
1,3.62569165
1,3.01912260
1,3.43348789
1,2.85051417
1,2.44009948
1,2.04107404
1,1.17203987
1,3.47674942
1,2.63510942
1,3.27670765
1,3.03880095
1,2.51009345
1,4.64823055
1,1.31034529
1,3.22466397
1,2.54145145
1,2.90192151
1,3.94288969
1,4.49949551
1,2.35918951
1,3.20350933
1,2.58119082
1,3.29348969
1,3.01898217
1,1.89830017
1,3.87427473
1,2.25936627
1,3.54093504
1,3.37443042
1,3.63279247
1,4.42150354
1,2.67875338
1,3.00093436
1,3.51119566
1,2.41898012
1,1.34184849
1,2.71806240
1,2.97907805
1,2.11682415
1,2.91303420
1,4.37471437
1,1.87429070
1,2.31561875
1,2.28200960
1,2.87275839
1,3.23240566
1,1.63902581
1,4.56634521
1,3.18220353
1,2.85789967
1,2.76335955
1,3.08114910
1,3.02798915
1,3.29725146
1,2.68146038
1,2.49911761
1,3.80473161
1,2.23902726
1,2.62685061
1,2.81914043
1,2.30112672
1,4.08977556
1,3.89625549
1,2.48484516
1,1.86439943
1,2.36994672
1,2.17493582
1,1.78815293
1,3.14567089
1,2.03332400
1,3.33618760
1,2.09855103
1,3.06227636
1,2.90648603
1,3.28790903
1,3.04406095
1,1.61681736
1,3.11791825
1,2.21922183
1,4.41924858
1,5.00183344
1,2.37506771
1,4.54474306
1,2.96487832
1,2.58250237
1,1.77623534
1,2.13404560
1,3.05022407
1,1.75742710
1,2.65660119
1,2.37835741
1,3.24525023
1,3.59042263
1,2.37379479
1,2.73858929
1,2.11363316
1,3.35689712
1,2.11228466
1,4.05971336
1,2.56590223
1,2.07673120
1,3.52373242
1,1.78090429
1,3.38900208
1,3.19719601
1,2.57703996
1,2.52177429
1,2.83185315
1,2.61121106
1,3.22731304
1,2.99600649
1,3.92473650
1,3.01305437
1,1.18575037
1,2.84380627
1,3.58399844
1,2.48484421
1,2.11812282
1,2.67384887
1,3.05719757
1,4.25031471
1,3.76499677
1,2.69834232
1,3.36983967
1,2.72252774
1,3.97691250
1,2.24915028
1,1.62912238
1,3.59189105
1,3.04697633
1,3.36049700
1,1.86491477
1,1.24473238
1,2.75571609
1,3.84763813
1,2.28291607
1,3.48619795
1,2.06862020
1,2.38637805
1,2.42908525
1,2.43737578
1,2.83963346
1,3.84489560
1,2.57962298
1,2.04196596
1,3.85448289
1,3.47647572
1,3.16502166
1,3.43992829
1,2.87922883
1,3.18757629
1,3.30802059
1,2.57610869
1,3.20528507
1,3.16237712
1,2.70188618
1,2.47238469
1,3.34488249
1,3.22843766
1,2.13766360
1,2.97328877
1,2.37525415
1,2.57079268
1,3.12365246
1,3.89050460
1,3.69075656
1,2.79679918
1,2.91582465
1,4.01637125
1,2.42548275
1,2.79702640
1,3.99661374
1,2.71604538
1,1.53854322
1,3.14023757
1,2.42219210
1,2.98553777
1,3.47580647
1,2.80019569
1,1.75860381
1,3.16706204
1,3.11413074
1,3.19038343
1,3.13936067
1,2.94693851
1,2.28728938
1,2.33164859
1,2.57571959
1,4.21872616
1,2.25435853
1,2.46797681
1,2.94559383
1,1.95696473
1,5.14978552
1,4.35712004
1,2.31971240
1,2.53733230
1,2.56323338
1,2.02364564
1,2.55636334
1,3.99847364
1,1.97865975
1,1.57530642
1,3.19599438
1,2.60740972
1,2.28129959
1,3.38846374
1,2.03652906
1,2.97138977
1,3.22440815
1,2.23421478
1,3.19059849
1,2.84673572
1,2.96446395
1,2.97837615
1,4.38831139
1,2.17906022
1,2.33962536
1,3.60002804
1,2.59826756
1,3.45058346
1,3.58845472
1,2.97365189
1,3.19461918
1,1.80083466
1,2.27224612
1,3.06131458
1,4.10340118
1,3.11987209
1,2.34594631
1,4.79390574
1,2.50899553
1,2.79637194
1,3.24223042
1,2.42510676
1,2.57025790
1,2.90632749
1,4.33839226
1,3.21973729
1,4.11205482
1,2.70752430
1,2.58982849
1,1.51280844
1,2.54149628
1,1.65087748
1,4.05222702
1,3.76792574
1,3.18441200
1,2.47860336
1,2.69502783
1,3.04247284
1,3.96769285
1,4.09155607
1,2.39243579
1,2.65759492
1,2.54228544
1,2.33389807
1,2.15843296
1,3.18446636
1,2.92710495
1,3.23095536
1,2.16530132
1,3.77511382
1,3.47051477
1,2.40772963
1,2.13081241
1,4.64015770
1,2.37024260
1,2.26331210
1,3.83029604
1,3.40681148
1,4.46916389
1,2.35856676
1,2.37475300
1,3.22188473
1,1.04281342
1,2.33228374
1,2.28184152
1,1.61934543
1,2.36663246
1,4.30514717
1,3.51408434
1,2.81573009
1,4.39184904
1,2.05404377
1,2.94815350
1,1.70829701
1,2.51036334
1,2.10189939
1,2.82507324
1,2.35477543
1,2.24606514
1,1.70467508
1,4.14033127
1,1.97309327
1,4.06233406
1,3.17500997
1,3.09587789
1,2.52770352
1,2.78271317
1,1.94082475
1,3.32278275
1,3.78442979
1,3.38772631
1,1.79128182
1,1.65811050
1,3.00539923
1,3.65361571
1,2.40156174
1,3.17643046
1,3.59415865
1,3.01794195
1,2.76681209
1,1.94498360
1,3.22791243
1,2.66924667
1,3.94580293
1,3.21301961
1,3.14458823
1,1.89810514
1,2.03783917
1,4.50299692
1,2.75660849
1,3.33370590
1,2.16021228
1,2.49936104
1,2.22353745
1,3.44525695
1,3.21257496
1,2.33637714
1,1.55436730
1,3.32990003
1,2.76441026
1,2.44218421
1,2.61097836
1,2.22655582
1,2.70986772
1,2.35303593
1,2.61645484
1,2.89891529
1,3.13327694
1,4.11178780
1,3.87383008
1,3.75559235
1,2.12356472
1,1.68342972
1,2.52595472
1,3.18080616
1,2.85314274
1,3.29632688
1,3.72821307
1,3.16274738
1,3.93417454
1,2.63832021
1,3.84122682
1,2.91027498
1,2.94981933
1,2.25170970
1,2.56555343
1,2.65822482
1,2.74818349
1,3.15131426
1,1.66498959
1,3.39107108
1,3.20225382
1,3.61367154
1,2.64902878
1,4.13315773
1,5.54954958
1,2.14782715
1,2.64562893
1,3.77581358
1,2.21479130
1,2.94492292
1,3.63294506
1,2.97196674
1,2.76750326
1,3.22425675
1,2.15413523
1,2.31896067
1,2.11864734
1,2.69049358
1,4.09697485
1,3.78115678
1,1.55089998
1,3.57560301
1,2.25663853
1,3.10876560
1,1.99450934
1,2.70014381
1,2.59875274
1,5.21797037
1,2.24247670
1,2.41873431
1,2.35091329
1,2.72199106
1,2.69927049
1,3.07897806
1,3.16995215
1,2.81970978
1,2.17537689
1,2.95584273
1,3.16741538
1,2.74382687
1,2.99959469
1,2.77737474
1,3.69725299
1,2.61563277
1,2.02684093
1,2.84299493
1,2.29767919
1,2.07388306
1,3.66151857
1,2.53929734
1,3.66284728
1,1.89925516
1,2.13724637
1,1.95313811
1,3.55659389
1,2.07265592
1,2.41758823
1,3.50416279
1,1.94789445
1,2.49112868
1,2.42151976
1,2.05636930
1,5.39954376
1,3.06710720
1,2.38767719
1,2.68523383
1,3.33679152
1,2.96620440
1,3.47838259
1,2.76556420
1,2.83838654
1,3.82377458
1,3.33629966
1,2.70692825
1,3.39456654
1,2.60386276
1,1.76224649
1,2.60011625
1,2.28676200
1,3.40066314
1,2.76903057
1,2.72606039
1,1.80994689
1,3.18035626
1,2.86796355
1,2.57229447
1,3.03575587
1,3.01980090
1,4.02267265
1,2.29441953
1,2.39682913
1,3.15289688
1,2.38017893
1,4.16192532
1,2.41895628
1,2.14656806
1,2.71454740
1,3.83235002
1,2.26409388
1,2.58458042
1,1.54952526
1,1.64762855
1,2.67603898
1,2.80033207
1,2.45666552
1,3.19185305
1,4.07212019
1,3.68134403
1,2.89701319
1,1.95706916
1,2.26500297
1,2.66462779
1,2.00674701
1,2.34125900
1,2.95839572
1,3.32731915
1,3.33785224
1,2.87793517
1,3.61659741
1,2.62653613
1,3.22221422
1,2.48100567
1,2.54018664
1,3.39198780
1,2.68674469
1,2.12363720
1,2.20641541
1,3.08079314
1,1.78358352
1,3.30085135
1,2.01687741
1,2.40443540
1,3.86162734
1,2.28935909
1,2.20646739
1,3.03711963
1,2.64976215
1,2.80812836
1,2.58052492
1,1.38925445
1,2.72833681
1,2.51872087
1,3.18156981
1,4.02909613
1,2.54780960
1,2.63541746
1,2.25208282
1,2.31176543
1,3.84888029
1,3.20151019
1,1.24398124
1,1.95831430
1,1.56874478
1,3.04236102
1,2.31565261
1,2.78088808
1,3.39156461
1,3.36706328
1,2.63849783
1,3.69360900
1,2.35743451
1,3.97494841
1,3.12776780
1,2.37318969
1,2.34157753
1,3.14706397
1,2.92434978
1,1.93541384
1,2.21902966
1,2.11566448
1,2.81450653
1,2.19283772
1,2.36334872
1,3.21601963
1,2.57038927
1,2.39278388
1,3.34274435
1,2.51380658
1,2.26924610
1,2.33197451
1,2.67805839
1,2.38414550
1,1.84912443
1,2.28816819
1,3.43103313
1,3.47105193
1,2.47077227
1,1.52112794
1,3.04571438
1,2.72751951
1,3.20259905
1,2.62447739
1,2.46185184
1,1.88221169
1,2.17459202
1,2.16864944
1,1.33694386
1,3.69614911
1,3.27705145
1,3.35514569
1,1.39810753
1,2.57721376
1,3.32020330
1,3.01848960
1,2.62587571
1,2.41309357
1,2.30702853
1,2.87257862
1,1.96867371
1,3.04958892
1,1.86806571
1,2.50335097
1,1.48764145
1,2.24687767
1,2.93183827
1,2.46717358
1,3.24657679
1,2.59815192
1,3.11486340
1,3.32531548
1,2.44206452
1,3.69777012
1,3.37903929
1,3.34452701
1,3.18638110
1,4.34656525
1,3.93469906
1,4.29584026
1,2.64106727
1,3.38528919
1,3.91533017
1,3.06089449
1,4.22713709
1,3.03493404
1,3.49739432
1,3.09362268
1,3.87383866
1,3.60087681
1,2.24843836
1,2.20919180
1,3.76285934
1,3.87189364
